,Phase L1-,Phase L1,Phase L2,Phase L2-,Phase L3,Phase L3-,PV sur phase L1,PV sur phase L1-,PV sur phase L2,PV sur phase L2-,P_cons,P_prod,P_tot
2021-12-16 22:25:12+01:00,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1213.0000001052395,0.0,1213.0000001052395
2021-12-16 22:25:20+01:00,0.0,608.0000000074506,141.00000000325963,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1212.9999999306165,0.0,1212.9999999306165
2021-12-16 22:25:28+01:00,0.0,610.0000001024455,141.00000000325963,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1218.0000001205826,0.9999999999763531,1217.0000001206063
2021-12-16 22:25:36+01:00,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1212.000000105263,-0.9999999999763531,1213.0000001052395
2021-12-16 22:25:44+01:00,0.0,608.0000000074506,141.00000000325963,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1212.9999999306165,0.0,1212.9999999306165
2021-12-16 22:25:52+01:00,0.0,608.0000000074506,139.00000002468005,0.0,463.99999991990626,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1211.9999999520132,0.9999999999763531,1210.999999952037
2021-12-16 22:26:00+01:00,0.0,608.9999999385327,141.00000000325963,0.0,463.99999991990626,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1214.999999861675,0.9999999999763531,1213.9999998616986
2021-12-16 22:26:08+01:00,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1213.0000001052395,0.0,1213.0000001052395
2021-12-16 22:26:16+01:00,0.0,608.9999999385327,141.00000000325963,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1215.0000000256114,0.0,1215.0000000256114
2021-12-16 22:26:24+01:00,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1214.0000000363216,0.0,1214.0000000363216
2021-12-16 22:26:32+01:00,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1213.0000001052395,0.0,1213.0000001052395
2021-12-16 22:26:40+01:00,0.0,608.9999999385327,140.00000001396984,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1214.9999999674037,0.0,1214.9999999674037
2021-12-16 22:26:48+01:00,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1214.0000000363216,0.0,1214.0000000363216
2021-12-16 22:26:56+01:00,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1215.000000036298,0.9999999999763531,1214.0000000363216
2021-12-16 22:27:04+01:00,0.0,608.9999999385327,141.00000000325963,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1214.9999999567171,-0.9999999999763531,1215.9999999566935
2021-12-16 22:27:12+01:00,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1214.0000000363216,0.0,1214.0000000363216
2021-12-16 22:27:20+01:00,0.0,608.0000000074506,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1213.0000000470318,0.0,1213.0000000470318
2021-12-16 22:27:28+01:00,0.0,610.0000001024455,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1216.0000002002107,0.9999999999763531,1215.0000002002344
2021-12-16 22:27:36+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1213.999999978114,0.0,1213.999999978114
2021-12-16 22:27:44+01:00,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1214.0000001052158,0.9999999999763531,1213.0000001052395
2021-12-16 22:27:52+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1213.999999978114,0.0,1213.999999978114
2021-12-16 22:28:00+01:00,0.0,608.0000000074506,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1213.0000000470318,0.0,1213.0000000470318
2021-12-16 22:28:08+01:00,0.0,608.0000000074506,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1212.0000000470554,-0.9999999999763531,1213.0000000470318
2021-12-16 22:28:16+01:00,0.0,608.9999999385327,140.00000001396984,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1215.9999998984858,0.0,1215.9999998984858
2021-12-16 22:28:24+01:00,0.0,608.9999999385327,139.00000002468005,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1213.9999999092197,-0.9999999999763531,1214.999999909196
2021-12-16 22:28:32+01:00,0.0,604.9999999813735,136.9999999878928,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1205.9999998891726,0.0,1205.9999998891726
2021-12-16 22:28:40+01:00,0.0,604.9999999813735,139.00000002468005,0.0,462.000000057742,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1207.000000063772,0.9999999999763531,1206.0000000637956
2021-12-16 22:28:48+01:00,0.0,604.9999999813735,139.00000002468005,0.0,462.99999998882413,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1207.999999994854,0.9999999999763531,1206.9999999948777
2021-12-16 22:28:56+01:00,0.0,604.0000000502914,137.9999999771826,0.0,462.000000057742,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,1205.0000000851924,0.9999999999763531,1204.000000085216
